报告日期,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31,2005-12-31,2005-09-30,2005-06-30,2005-03-31,2004-12-31,2004-09-30,2004-06-30,2004-03-31,2003-12-31,2003-09-30,2003-06-30,2003-03-31,2002-12-31,2002-09-30,2002-06-30,2002-03-31,2001-12-31,2001-06-30,2000-12-31,2000-06-30,1999-12-31,1999-06-30,1998-12-31,1998-06-30,1997-12-31,1997-06-30,1996-12-31,1996-06-30,1995-12-31,1994-12-31,1993-12-31,
流动比率(%),0.53,0.62,0.45,0.52,0.59,1.13,3.45,7.28,5.17,5.11,7.04,7.18,7.63,7.4,2.77,1.87,3.32,3.36,12.5,13.6,15.4,8.3,5.26,4.8,3.3,3.34,2.15,2.23,3.93,3.27,2.66,2.61,2.6,2.29,2.8,2.47,2.96,2.63,3.02,2.91,2.53,2.42,2.29,2.99,2.66,2.52,2.39,2.36,2.18,2.29,1.77,2.02,2.75,2.38,3.16,2.98,2.99,2.34,1.34,1.4,1.43,1.38,1.87,1.62,1.55,1.57,1.63,1.68,1.73,1.72,1.61,1.46,1.28,1.32,1.62,1.59,1.68,1.41,1.68,2.07,1.34,1.32,1.21,0.58,0.43,0.45,0.27,0.27,0.68,0.75,0.79,1.91,0.79,0.61,0.89,0.77,
速动比率(%),0.25,0.31,0.34,0.41,0.48,1.03,0.74,3.89,3.03,3,4.85,4.87,5.11,4.93,2.09,0.82,1.43,1.47,5.83,6.27,6.83,2.94,1.93,1.74,1.49,1.72,0.45,0.47,0.86,0.8,0.89,0.87,0.48,0.78,0.8,0.79,0.76,0.59,0.65,0.61,0.56,0.43,0.46,0.58,0.58,0.64,0.58,0.72,0.43,0.81,0.41,0.62,0.71,0.47,0.87,0.99,1.1,1.05,0.4,0.44,0.48,0.35,0.91,0.67,0.48,0.52,0.52,0.46,0.5,0.42,0.52,0.41,0.34,0.33,0.72,0.61,0.58,0.52,1.58,2,1.31,1.3,1.18,0.56,0.41,0.41,0.23,0.23,0.61,0.67,0.79,1.76,0.59,0.42,0.69,0.4,
现金比率(%),21.37,25.97,15.16,25.81,35.88,55.84,50.57,362.76,283.42,281.53,458.08,462.18,488.74,473.24,203.6,78.01,130.56,133.74,504.89,559.31,605.79,244.91,158.1,142.21,91.14,88.25,18.44,20.35,48.79,50.37,65.12,65.81,27.94,25.73,48.55,44.41,50.68,39.65,42.24,33.45,31.82,22.1,13.78,35.34,40.29,54.66,55.43,68.22,31.23,63.5,29.61,50.46,44.55,35.57,47.9,60.18,63.32,69.78,11.97,19.67,16.93,10.44,9.94,15,3.23,9.47,17.88,21.36,25.03,19,27.18,19.31,10.31,11.19,23.97,24.27,31.06,24.27,26.99,77.27,0,33.98,42.44,19.49,20.53,19.82,5.87,6.33,12.79,38.24,0,101.88,29.08,14.78,12.81,6.06,
利息支付倍数(%),-4.77,451.46,643.15,328.79,228.57,759.11,12.74,32.36,37.72,204.7,54.2,275.36,-188.72,818.56,564.62,-63.29,-112.2,119.2,109.95,164.15,216.06,-294.59,83.85,113.43,95.07,853.09,1144.19,1054.9,267.92,586.95,621.05,882.42,345.33,519.58,617.13,882.37,736.61,627.15,685.1,701.65,636.44,1086.83,464.98,566.04,389.87,1677.06,490.49,537.04,309.48,-1353.72,-486.15,-1442.73,-2042.5,1693.12,985.91,663.14,575.74,930.49,930.9,778.29,636.04,1143.91,1738.88,53.79,-415.56,594.42,413.81,-284.1,-3885.95,1572.89,3079.2,4157.01,4612.13,562.91,691.6,-335.88,-279.08,168.29,157.6,120.53,--,335.01,351.83,542.68,--,821.99,682.72,3432.57,5277.83,1266.23,--,4601.26,1798.15,3327.53,18029.66,29180,
资产负债率(%),9.75,9.69,10.32,10.41,7.39,8.41,26.63,25.75,27.91,28,28.66,28.72,29.24,27.46,42.7,58.02,57.44,57.22,57.52,57.04,55.54,51.13,50.92,50.28,50.92,49.43,49.7,48.77,49.48,50.79,56.88,57.22,61.62,61.58,62.61,63.27,65.35,65.59,61.47,60.84,62.82,62.04,64.43,63.31,63.75,62.22,65.97,65.94,64.02,61.12,63.18,57.75,49.69,50.26,52.85,55.25,53.6,56.85,74.88,78.49,77.78,77.87,75.79,77.89,72.33,70.95,69.02,72.11,63.57,64,71.26,69.75,78.41,79.46,72.04,74.28,66.96,62.97,54.49,44.56,--,38.03,29.83,43.1,40.03,39.33,40.69,41.86,28.26,32.01,32.65,13.91,21.94,23.21,24.89,19.44,
长期债务与营运资金比率(%),-3.05,-3.73,--,--,--,--,0.98,0.48,0.44,0.44,0.32,0.32,0.34,0.34,0.37,0.42,0.6,0.6,0.46,0.46,0.44,0.33,0.27,0.23,0.08,0.07,0.17,0.17,0.39,0.36,0.37,0.36,0.43,0.37,0.35,0.33,0.43,0.41,0.32,0.29,0.27,0.24,0.23,0.2,0.19,0.13,0.19,0.18,0.21,0.18,0.23,0.24,0.27,0.26,0.42,0.46,0.43,0.4,0.51,0.67,0.71,0.73,0.72,0.65,0.52,0.47,0.52,0.55,0.37,0.39,0.46,0.35,0.59,0.61,0.55,0.63,0.54,0.24,0,0,--,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,
股东权益比率(%),90.25,90.31,89.68,89.59,92.61,91.59,73.37,74.25,72.09,72,71.34,71.28,70.76,72.54,57.3,41.98,42.56,42.78,42.48,42.96,44.46,48.87,49.08,49.72,49.08,50.57,50.3,51.23,50.52,49.21,43.12,42.78,38.38,38.42,37.39,36.73,34.65,34.41,38.53,39.16,37.18,37.96,35.57,36.69,36.25,37.78,34.03,34.06,35.98,38.88,36.82,42.25,50.31,49.74,47.15,44.75,46.4,43.15,25.12,21.51,22.22,22.13,24.21,22.11,27.67,29.05,30.98,27.89,36.43,36,28.74,30.25,21.59,20.54,27.96,25.72,33.04,37.03,45.51,55.44,63.8,61.97,70.17,56.9,59.97,60.67,59.31,58.14,71.74,67.99,67.35,86.09,78.06,76.79,75.11,80.56,
长期负债比率(%),3.76,3.74,--,--,--,--,18.72,19.24,17.97,17.92,18.82,19.07,20.17,18.74,16.83,13.94,30.1,30.14,30.86,30.87,29.32,19.18,14.33,12.35,4.07,4.23,8.26,8.4,26.27,22.83,21.49,21.05,24.95,19.94,21.42,18.23,27.04,23.75,20.31,18.35,15.78,13.14,12.45,12.46,11.09,7.36,10.46,9.93,11.09,9.85,9.52,11.29,15.92,13.37,25.19,26.24,24.84,19.82,11.14,16.63,18.26,16.83,29.2,22.34,16.2,15.02,17.11,19.55,13.45,14.11,15.51,9.55,11.03,12.89,18.29,20.22,17.85,5.68,0.01,0.02,--,0.03,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,
股东权益与固定资产比率(%),--,224236.93,--,190431.02,--,175398.75,--,117903.47,--,100292.71,--,86122.86,--,85646.39,--,79034.73,--,4842.62,--,5158.56,--,5048.8,--,5037.52,--,4979.61,--,3037.29,--,2707.89,--,2981.9,--,3310.38,--,7341.04,--,1848.38,--,1604.74,--,1239.93,--,1090.31,--,1059.46,--,1050.35,--,1186.64,--,1027.97,--,982.39,--,787.91,--,755.43,--,386.53,--,323.01,306.94,403.61,405.64,402.18,452.17,412.1,448.44,435.15,486.54,411.61,341.45,314.88,399.42,242.72,248.54,254,246.11,169.66,169.49,166.48,147.47,91.94,85.67,82.85,80.92,78.61,111.78,109.9,110.44,265.86,148.71,134.51,140.46,128.36,
负债与所有者权益比率(%),10.8,10.73,11.51,11.61,7.98,9.18,36.3,34.68,38.72,38.89,40.17,40.29,41.32,37.85,74.53,138.2,134.99,133.78,135.38,132.79,124.92,104.6,103.76,101.12,103.77,97.76,98.81,95.18,97.96,103.21,131.92,133.78,160.53,160.28,167.48,172.23,188.59,190.65,159.53,155.39,168.93,163.41,181.16,172.55,175.9,164.68,193.87,193.61,177.93,157.18,171.61,136.7,98.78,101.03,112.09,123.47,115.51,131.76,298.13,364.87,350,351.84,313.04,352.34,261.37,244.22,222.75,258.52,174.51,177.75,247.91,230.59,363.1,386.88,257.67,288.83,202.62,170.08,119.75,80.37,--,61.37,42.5,75.76,66.76,64.82,68.61,72,39.4,47.07,48.48,16.16,28.1,30.22,33.13,24.13,
长期资产与长期资金比率(%),104.86,104.6,--,--,--,--,79.36,57.11,54.51,54.43,34.72,34.54,34.43,39.4,38.52,50.9,39.63,39.65,37.94,38.15,39.06,49.73,52.43,53.63,44.05,18.44,18.76,16.54,11.51,11.91,8.94,8.84,7.41,8.08,8.54,10.76,8.85,11.56,6.62,6.72,8.58,9.12,10.17,10.75,10.76,11.86,9.69,10.01,9.32,9.94,10.82,11.23,11.01,19.4,17.37,18.96,19.49,21.12,39.83,34.91,36.9,40.67,24.29,22.26,29.43,28.19,31.91,24.72,27.01,27.94,23.48,31.01,42.49,36.65,27.55,30.67,34.62,45.44,64.75,66.09,--,80.65,91.11,131.55,138,135.97,150.26,152.72,112.61,111.95,109.94,85.25,106,111.7,103.74,105.52,
资本化比率(%),4,3.98,--,--,--,--,20.33,20.58,19.95,19.93,20.87,21.1,22.18,20.53,22.71,24.93,41.43,41.34,42.07,41.82,39.74,28.19,22.6,19.9,7.66,7.72,14.11,14.09,34.21,31.69,33.26,32.98,39.39,34.17,36.42,33.16,43.83,40.84,34.51,31.91,29.79,25.71,25.92,25.35,23.42,16.31,23.51,22.58,23.56,20.21,20.54,21.08,24.04,21.18,34.82,36.97,34.87,31.47,30.73,43.6,45.11,43.2,54.67,50.26,36.92,34.08,35.58,41.21,26.96,28.16,35.04,23.99,33.82,38.56,39.55,44.01,35.07,13.3,0.02,0.03,--,0.05,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,
固定资产净值率(%),--,28.07,--,32.27,--,37.62,--,45.65,--,54.02,--,62.47,--,70.96,--,62.4,--,89.18,--,89.17,--,89.45,--,90.16,--,91.74,--,85.44,--,87.1,--,86.63,--,87.15,--,76.7,--,83.15,--,84.47,--,79.81,--,79.76,--,81.36,--,80.66,--,79.05,--,80.43,--,81.88,--,82.27,--,84.21,--,78.33,--,78.44,76.52,68.34,69.59,71.17,70.39,72.08,73.29,74.72,70.32,72,73.03,75.19,75.82,78.07,79.14,79.81,80.5,80.04,--,81.56,82.76,84.25,85.79,87.28,88.08,89.54,88.53,89.92,--,82.95,--,81.26,--,--,
资本固定化比率(%),109.23,108.93,107.87,107.42,103.34,99,99.6,71.91,68.09,67.98,43.88,43.78,44.25,49.58,49.83,67.81,67.66,67.59,65.5,65.57,64.83,69.25,67.74,66.95,47.7,19.99,21.84,19.25,17.49,17.44,13.39,13.18,12.23,12.28,13.44,16.1,15.75,19.54,10.12,9.86,12.22,12.28,13.72,14.4,14.06,14.17,12.67,12.93,12.19,12.46,13.61,14.24,14.49,24.62,26.65,30.07,29.93,30.81,57.49,61.9,67.22,71.61,53.59,44.75,46.65,42.77,49.53,42.05,36.98,38.89,36.15,40.8,64.2,59.65,45.58,54.78,53.32,52.42,64.76,66.11,80.59,80.7,91.19,131.55,138,135.97,150.26,152.72,112.61,111.95,109.94,85.25,106,111.7,103.74,105.52,
产权比率(%),7.1,7.04,8.01,8.12,7.83,9.04,36.14,34.53,38.58,38.76,40.05,40.19,41.22,37.77,74.46,124.14,121.11,119.95,86.22,84.17,76.34,55.55,55.04,52.77,55.65,61.68,98.81,95.18,97.96,103.21,131.92,133.78,160.53,160.28,148.16,153.3,170.25,172.3,135.4,131.16,143.91,138.49,151.59,120.2,129.13,118.89,148.24,148.05,152.6,132.38,171.61,136.7,98.78,101.03,112.09,123.47,115.51,131.76,298.13,364.87,350,351.83,313.04,352.34,261.37,244.22,222.75,258.52,174.51,177.75,247.91,230.59,363.1,386.88,257.67,288.83,202.62,170.08,92.45,55.34,56.7,61.37,42.5,75.76,66.38,64.59,68.52,71.99,39.4,47.07,48.48,16.16,28.1,30.22,33.13,24.13,
清算价值比率(%),1560.57,1571.71,--,--,--,--,377.13,390.04,359.56,358.3,349.97,349.11,342.83,364.94,234.38,191.89,194.03,194.89,272.98,276.57,294.63,368.3,357.89,368.37,354.14,309.79,194.2,197.86,194.94,190.08,170.45,169.54,158.17,158.24,175.51,172.71,165.18,164.29,191.66,194.7,185.91,189.17,184.45,225.44,212.47,221.32,198.2,198.28,182.08,194.23,158.23,173.1,201.17,198.91,189.15,180.93,186.5,175.83,133.47,127.34,128.5,128.34,131.85,128.28,138.12,140.8,144.72,138.52,157.1,156.05,140.18,143.19,127.41,125.72,138.61,134.42,149.07,158.45,237.04,320.7,--,258.1,327.09,224.53,241.05,244.3,234.19,227.51,346.91,306.22,306.26,697.98,455.87,407.31,401.82,514.48,
固定资产比重(%),--,0.04,--,0.05,--,0.05,--,0.06,--,0.07,--,0.08,--,0.08,--,0.05,--,0.88,--,0.83,--,0.97,--,0.99,--,1.02,--,1.69,--,1.82,--,1.43,--,1.16,--,0.5,--,1.86,--,2.44,--,3.06,--,3.37,--,3.57,--,3.24,--,3.28,--,4.11,--,5.06,--,5.68,--,5.71,--,5.57,--,6.85,7.89,5.48,6.82,7.22,6.85,6.77,8.12,8.27,5.91,7.35,6.32,6.52,7,10.6,13.3,14.58,18.49,32.68,37.64,37.22,47.59,61.88,70,73.23,73.29,73.95,64.18,61.87,60.98,32.38,52.49,57.09,53.48,62.76,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
